,選手名,球団,一軍,防御率,勝,負,S,奪三振,試合数,投球回,奪三振率,投球数,打者数,被安打,被本塁打,与四球,与死球,敬遠,失点,自責点,完投,完封,無四球,被打率,QS率,援護点,援護率,WHIP,UP打数,UP被安打,UP被打率,UP被本塁打,最高球速,最低球速,球速差,year,get_out
1331,近藤一樹,オ,,8.24,2,2,0,16,5,192/3,7.32,374,94,30,3,6,0,0,19,18,0,0,0,.353,0.00%,15,7.11,1.83,56,18,.321,0,148,101,47,2016,59.0
1332,ミッシュ,オ,,8.44,0,1,0,2,3,51/3,3.38,117,30,9,1,5,1,0,5,5,0,0,0,.375,0.00%,0,0.00,2.63,10,4,.400,0,139,113,26,2016,16.0
1333,齋藤綱記,オ,,9.00,0,0,0,2,1,4,4.50,80,20,6,2,2,0,0,4,4,0,0,0,.375,0.00%,0,0.00,2.00,0,0,.000,0,142,115,27,2016,12.0
1334,大田阿斗里,オ,,9.00,0,0,0,2,1,3,6.00,48,15,5,2,1,0,0,3,3,0,0,0,.357,0.00%,0,0.00,2.00,0,0,.000,0,147,129,18,2016,9.0
1335,白仁田寛和,オ,,10.50,0,0,0,2,7,6,3.00,131,34,9,1,6,0,0,8,7,0,0,0,.333,0.00%,0,0.00,2.50,2,1,.500,1,146,114,32,2016,18.0
1336,小松聖,オ,,10.80,0,1,0,1,4,31/3,2.70,69,20,6,1,3,0,0,4,4,0,0,0,.353,0.00%,0,0.00,2.70,7,3,.429,0,135,109,26,2016,10.0
1337,角屋龍太,オ,,11.57,0,0,0,1,2,21/3,3.86,64,16,5,1,4,0,0,3,3,0,0,0,.417,0.00%,0,0.00,3.86,0,0,.000,0,147,99,48,2016,7.0
1338,佐藤峻一,オ,,13.50,0,0,0,6,5,71/3,7.36,189,46,18,1,6,1,0,13,11,0,0,0,.462,0.00%,0,0.00,3.27,0,0,.000,0,144,114,30,2016,22.0
1339,鈴木優,オ,,33.75,0,0,0,3,1,11/3,20.25,63,12,5,0,3,0,0,5,5,0,0,0,.625,0.00%,0,0.00,6.00,0,0,.000,0,144,115,29,2016,4.0
1340,川原弘之,ソ,,0.00,0,0,0,3,2,3,9.00,38,10,1,0,0,0,0,0,0,0,0,0,.100,0.00%,0,0.00,0.33,0,0,.000,0,152,112,40,2012,9.0
1341,岡島秀樹,ソ,,0.94,0,2,9,36,56,472/3,6.80,775,181,34,1,6,0,0,6,5,0,0,0,.202,0.00%,0,0.00,0.84,86,17,.198,1,145,117,28,2012,143.0
1342,武田翔太,ソ,,1.07,8,1,0,67,11,67,9.00,1067,262,40,1,26,1,0,9,8,1,1,0,.175,54.55%,42,5.32,0.99,131,24,.183,1,152,104,48,2012,201.0
1343,藤岡好明,ソ,○,1.19,1,0,0,34,39,451/3,6.75,671,175,36,0,9,0,0,8,6,0,0,0,.226,0.00%,0,0.00,0.99,30,6,.200,0,144,113,31,2012,136.0
1344,森福允彦,ソ,○,1.39,2,5,17,55,65,581/3,8.49,1017,235,40,1,17,3,3,12,9,0,0,0,.198,0.00%,0,0.00,0.93,124,25,.202,1,141,113,28,2012,175.0
1345,陽耀勲,ソ,,1.48,2,3,0,45,9,422/3,9.49,648,168,24,1,18,4,0,10,7,1,1,1,.174,28.57%,12,2.63,0.98,77,18,.234,1,153,106,47,2012,128.0
1346,二保旭,ソ,,1.50,0,0,0,3,3,6,4.50,119,28,4,0,4,2,0,1,1,0,0,0,.190,0.00%,3,9.00,1.33,11,2,.182,0,145,104,41,2012,18.0
1347,ファルケンボーグ,ソ,○,1.57,0,1,13,26,23,23,10.17,355,88,14,1,8,0,0,4,4,0,0,0,.179,0.00%,0,0.00,0.96,57,10,.175,1,154,113,41,2012,69.0
1348,柳瀬明宏,ソ,○,1.63,0,1,2,37,35,272/3,12.04,444,112,22,1,7,2,0,7,5,0,0,0,.222,0.00%,0,0.00,1.05,37,10,.270,1,147,101,46,2012,83.0
1349,金無英,ソ,,1.72,1,1,0,28,29,311/3,8.04,577,132,31,1,7,0,0,10,6,0,0,0,.252,0.00%,0,0.00,1.21,14,5,.357,0,147,108,39,2012,94.0
1350,攝津正,ソ,○,1.91,17,5,0,153,27,1931/3,7.12,3060,770,148,8,54,2,0,46,41,3,2,1,.211,88.89%,75,3.38,1.04,406,88,.217,7,148,97,51,2012,580.0
1351,大隣憲司,ソ,○,2.03,12,8,0,134,25,1771/3,6.80,2714,705,147,9,46,4,0,45,40,6,3,1,.230,88.00%,73,3.55,1.09,377,89,.236,4,152,109,43,2012,532.0
1352,大場翔太,ソ,,2.38,2,5,0,41,10,451/3,8.14,707,186,30,1,16,4,0,16,12,1,0,0,.185,71.43%,7,1.54,1.01,86,15,.174,0,148,114,34,2012,136.0
1353,金澤健人,ソ,○,2.44,1,0,0,28,49,441/3,5.68,733,184,36,2,14,3,2,18,12,0,0,0,.221,0.00%,0,0.00,1.08,22,4,.182,0,146,109,37,2012,133.0
1354,山田大樹,ソ,○,2.78,8,10,0,83,24,1482/3,5.02,2447,623,129,10,57,9,0,51,46,1,0,1,.243,58.33%,51,2.91,1.25,321,78,.243,7,145,103,42,2012,446.0
1355,甲藤啓介,ソ,,2.84,0,1,0,3,6,61/3,4.26,119,29,5,0,5,0,0,2,2,0,0,0,.208,0.00%,0,0.00,1.58,2,1,.500,0,148,114,34,2012,19.0
1356,岩嵜翔,ソ,○,3.14,5,10,0,77,29,1201/3,5.76,1874,498,113,5,27,3,0,46,42,2,0,0,.249,56.25%,25,2.30,1.16,211,56,.265,3,153,90,63,2012,361.0
1357,ドイル,ソ,,3.55,1,1,0,7,3,122/3,4.97,243,60,14,1,9,1,0,7,5,0,0,0,.292,0.00%,3,2.08,1.82,30,9,.300,1,146,115,31,2012,38.0
1358,新垣渚,ソ,,4.58,6,5,0,56,15,782/3,6.41,1311,335,66,4,38,4,0,42,40,1,0,1,.232,40.00%,35,3.80,1.32,180,37,.206,3,149,99,50,2012,236.0
1359,吉川輝昭,ソ,,5.29,0,1,0,23,25,321/3,6.40,550,142,27,3,18,2,1,21,19,0,0,0,.229,0.00%,0,0.00,1.36,20,4,.200,1,146,103,43,2012,97.0
1360,神内靖,ソ,,5.47,0,0,0,24,20,242/3,8.76,405,101,22,3,4,1,0,15,15,0,0,0,.242,0.00%,0,0.00,1.05,6,0,.000,0,145,106,39,2012,74.0
1361,カストロ,ソ,,6.00,0,0,0,2,3,3,6.00,49,14,5,1,0,0,0,3,2,0,0,0,.357,0.00%,0,0.00,1.67,0,0,.000,0,152,125,27,2012,9.0
1362,ピント,ソ,,7.36,1,1,0,6,2,71/3,7.36,167,39,9,1,7,1,0,8,6,0,0,0,.310,0.00%,7,7.88,2.18,19,7,.368,1,146,120,26,2012,22.0
1363,巽真悟,ソ,○,8.74,0,1,0,5,4,111/3,3.97,242,62,18,2,7,2,0,13,11,0,0,0,.340,0.00%,0,0.00,2.21,4,2,.500,0,149,109,40,2012,34.0
1364,千賀滉大,ソ,,9.64,0,1,0,1,2,42/3,1.93,133,29,7,0,8,0,0,7,5,0,0,0,.350,0.00%,0,0.00,3.21,17,6,.353,0,149,113,36,2012,14.0
1365,ロメロ,ソ,,10.13,0,0,0,2,3,22/3,6.75,60,13,5,1,0,0,0,4,3,0,0,0,.385,0.00%,0,0.00,1.88,0,0,.000,0,148,117,31,2012,8.0
1366,ペニー,ソ,,10.80,0,1,0,1,1,31/3,2.70,64,19,7,0,3,0,0,6,4,0,0,0,.467,0.00%,1,2.25,3.00,10,4,.400,0,148,113,35,2012,10.0
1367,嘉弥真新也,ソ,,12.46,0,0,0,2,4,41/3,4.15,91,23,6,0,5,0,0,8,6,0,0,0,.375,0.00%,0,0.00,2.54,0,0,.000,0,144,118,26,2012,13.0
1368,帆足和幸,ソ,,13.50,0,1,0,1,1,22/3,3.38,71,15,5,0,3,1,0,4,4,0,0,0,.455,0.00%,0,0.00,3.00,9,3,.333,0,134,105,29,2012,8.0
1369,柳瀬明宏,ソ,○,1.52,4,0,1,36,44,411/3,7.84,673,163,31,1,11,1,0,7,7,0,0,0,.208,0.00%,0,0.00,1.02,49,8,.163,1,148,102,46,2013,124.0
1370,オセゲラ,ソ,○,2.00,3,1,0,23,6,36,5.75,579,149,29,1,15,1,0,8,8,0,0,0,.227,66.67%,18,4.26,1.22,45,10,.222,1,142,113,29,2013,108.0
1371,ファルケンボーグ,ソ,,2.04,0,4,10,49,41,392/3,11.12,612,153,17,4,16,3,0,10,9,0,0,0,.129,0.00%,0,0.00,0.83,48,12,.250,3,156,114,42,2013,119.0
1372,嘉弥真新也,ソ,○,2.32,3,1,0,50,40,541/3,8.28,859,215,38,0,16,2,0,17,14,0,0,0,.197,0.00%,1,1.50,0.99,39,8,.205,0,144,107,37,2013,163.0
1373,千賀滉大,ソ,,2.40,1,4,1,85,51,561/3,13.58,929,232,32,1,26,1,0,16,15,0,0,0,.164,0.00%,0,0.00,1.03,69,14,.203,0,156,117,39,2013,169.0
1374,藤岡好明,ソ,,2.51,4,0,0,15,32,282/3,4.71,475,121,29,0,12,1,0,9,8,0,0,0,.271,0.00%,0,0.00,1.43,24,7,.292,0,145,113,32,2013,86.0
1375,五十嵐亮太,ソ,○,2.53,3,3,12,58,51,531/3,9.79,874,214,38,1,18,1,0,17,15,0,0,0,.198,0.00%,0,0.00,1.05,91,17,.187,1,154,120,34,2013,160.0
1376,森福允彦,ソ,○,2.58,3,2,0,51,57,521/3,8.77,895,207,37,3,10,4,0,15,15,0,0,0,.197,0.00%,0,0.00,0.90,65,15,.231,1,141,108,33,2013,157.0
1377,東浜巨,ソ,○,2.83,3,1,0,25,5,282/3,7.85,534,120,27,4,9,1,0,15,9,1,1,1,.255,40.00%,11,3.30,1.26,40,9,.225,2,146,97,49,2013,86.0
1378,攝津正,ソ,○,3.05,15,8,0,146,25,1621/3,8.09,2698,662,138,11,42,8,0,68,55,3,1,1,.228,68.00%,114,5.97,1.11,325,68,.209,7,150,97,53,2013,487.0
1379,金澤健人,ソ,○,3.13,2,0,0,12,27,23,4.70,383,101,19,2,12,0,0,9,8,0,0,0,.224,0.00%,0,0.00,1.35,10,3,.300,0,142,106,36,2013,69.0
1380,大隣憲司,ソ,,3.38,3,3,0,29,7,422/3,6.12,692,179,42,3,10,1,0,19,16,0,0,0,.261,57.14%,18,3.60,1.22,91,29,.319,1,144,106,38,2013,128.0
1381,江尻慎太郎,ソ,,3.38,1,1,0,18,23,24,6.75,384,100,28,1,5,0,0,9,9,0,0,0,.301,0.00%,0,0.00,1.38,13,3,.231,0,151,113,38,2013,72.0
1382,武田翔太,ソ,,3.48,4,4,0,56,17,93,5.42,1686,415,79,3,68,6,0,38,36,0,0,0,.237,35.29%,55,5.05,1.58,191,43,.225,2,150,97,53,2013,279.0
1383,金無英,ソ,○,3.48,0,1,0,27,23,31,7.84,515,130,28,2,16,0,0,12,12,0,0,0,.250,0.00%,4,18.00,1.42,7,3,.429,1,144,106,38,2013,93.0
1384,パディーヤ,ソ,,3.84,3,6,0,40,16,582/3,6.14,961,245,50,3,17,7,0,29,25,0,0,0,.234,33.33%,26,4.33,1.14,131,36,.275,2,152,81,71,2013,176.0
1385,岩嵜翔,ソ,○,4.33,1,4,2,54,47,682/3,7.08,1094,297,79,9,14,3,0,39,33,0,0,0,.294,40.00%,11,3.96,1.35,89,29,.326,4,154,92,62,2013,206.0
1386,帆足和幸,ソ,,4.58,8,7,0,46,19,981/3,4.21,1594,413,98,5,40,6,0,50,50,0,0,0,.279,38.89%,38,3.42,1.40,207,57,.275,4,141,97,44,2013,295.0
1387,巽真悟,ソ,,4.58,0,1,0,18,6,192/3,8.24,336,87,20,1,8,2,0,10,10,0,0,0,.278,33.33%,4,2.40,1.42,35,10,.286,0,146,108,38,2013,59.0
1388,山田大樹,ソ,,4.58,3,3,0,17,9,351/3,4.33,646,164,42,2,20,1,0,19,18,0,0,0,.307,11.11%,30,7.11,1.75,75,18,.240,2,143,102,41,2013,106.0
1389,バリオス,ソ,,4.61,2,1,0,8,3,132/3,5.27,260,63,18,1,5,1,0,7,7,0,0,0,.346,0.00%,13,7.31,1.68,34,9,.265,0,146,107,39,2013,41.0
1390,寺原隼人,ソ,,4.65,4,7,0,56,16,93,5.42,1561,398,97,9,30,1,0,51,48,2,0,0,.272,37.50%,52,4.63,1.37,136,34,.250,4,151,108,43,2013,279.0
1391,大場翔太,ソ,○,5.26,2,4,0,29,11,511/3,5.08,862,224,45,2,24,4,0,33,30,0,0,0,.238,27.27%,22,3.81,1.34,119,29,.244,2,144,107,37,2013,154.0
1392,山中浩史,ソ,,5.52,0,2,0,11,17,291/3,3.38,514,136,43,1,12,0,0,19,18,0,0,0,.352,0.00%,3,3.38,1.88,29,9,.310,0,127,92,35,2013,88.0
1393,新垣渚,ソ,,5.56,1,1,0,13,5,222/3,5.16,396,106,28,7,12,2,0,14,14,0,0,0,.315,20.00%,9,3.38,1.76,62,21,.339,5,149,100,49,2013,68.0
1394,星野大地,ソ,,5.79,0,0,0,5,7,91/3,4.82,167,41,10,1,5,3,0,6,6,0,0,0,.313,0.00%,0,0.00,1.61,0,0,.000,0,148,98,50,2013,28.0
1395,二保旭,ソ,,6.00,0,0,0,3,5,9,3.00,174,43,11,0,6,1,0,6,6,0,0,0,.324,0.00%,0,0.00,1.89,0,0,.000,0,144,104,40,2013,27.0
1396,有馬翔,ソ,,7.50,0,0,0,3,3,6,4.50,145,36,11,1,9,1,0,5,5,0,0,0,.423,0.00%,0,0.00,3.33,0,0,.000,0,141,106,35,2013,18.0
1397,川原弘之,ソ,,9.00,0,0,0,1,1,3,3.00,44,12,1,1,2,0,0,3,3,0,0,0,.100,0.00%,0,0.00,1.00,0,0,.000,0,151,112,39,2013,9.0
1398,山本省吾,ソ,,10.80,0,0,0,1,2,12/3,5.40,37,10,3,2,2,0,0,2,2,0,0,0,.375,0.00%,0,0.00,3.00,0,0,.000,0,133,101,32,2013,5.0
1399,日高亮,ソ,,0.00,0,0,0,0,1,1,0.00,17,6,1,0,1,0,0,2,0,0,0,0,.250,0.00%,0,0.00,2.00,0,0,.000,0,137,121,16,2014,3.0
1400,サファテ,ソ,,1.19,7,1,37,96,64,681/3,12.64,1175,272,50,0,22,1,2,10,9,0,0,0,.207,0.00%,0,0.00,1.02,156,34,.218,0,159,121,38,2014,205.0
1401,五十嵐亮太,ソ,,1.52,1,3,2,71,63,591/3,10.77,954,226,33,0,18,1,0,11,10,0,0,0,.168,0.00%,0,0.00,0.86,104,19,.183,0,155,118,37,2014,178.0
1402,大隣憲司,ソ,,1.64,3,1,0,45,9,55,7.36,854,204,34,2,14,2,0,11,10,1,1,0,.186,87.50%,21,3.32,0.87,111,27,.243,2,141,105,36,2014,165.0
1403,武田翔太,ソ,,1.87,3,3,0,43,7,431/3,8.93,786,185,36,1,22,2,0,15,9,1,0,0,.234,71.43%,11,2.06,1.34,82,20,.244,0,151,110,41,2014,130.0
1404,千賀滉大,ソ,,1.99,1,1,0,28,19,222/3,11.12,360,90,17,0,5,1,0,5,5,0,0,0,.205,0.00%,0,0.00,0.97,17,6,.353,0,155,113,42,2014,68.0
1405,岡島秀樹,ソ,,2.11,4,4,0,36,44,422/3,7.59,686,175,32,3,14,2,4,10,10,0,0,0,.206,0.00%,0,0.00,0.98,96,23,.240,2,143,116,27,2014,128.0
1406,星野大地,ソ,,2.25,0,1,0,3,4,4,6.75,63,16,1,0,3,0,1,1,1,0,0,0,.077,0.00%,0,0.00,0.75,3,1,.333,0,147,103,44,2014,12.0
1407,森唯斗,ソ,,2.33,4,1,0,54,58,652/3,7.40,1057,247,47,1,15,1,0,17,17,0,0,0,.210,0.00%,0,0.00,0.94,74,19,.257,0,151,108,43,2014,197.0
1408,柳瀬明宏,ソ,,2.67,1,1,0,27,40,332/3,7.22,541,140,23,2,15,3,0,10,10,0,0,0,.195,0.00%,0,0.00,1.13,27,6,.222,0,147,121,26,2014,101.0
1409,森福允彦,ソ,,3.02,2,0,0,47,58,472/3,8.87,794,186,32,2,14,3,3,17,16,0,0,0,.198,0.00%,0,0.00,0.90,64,11,.172,1,138,114,24,2014,143.0
1410,ウルフ,ソ,,3.04,4,2,0,32,8,471/3,6.08,764,196,44,5,14,0,1,19,16,0,0,0,.249,62.50%,23,4.14,1.20,91,19,.209,3,149,117,32,2014,142.0
1411,嘉弥真新也,ソ,,3.19,0,2,0,40,32,362/3,9.82,584,164,44,3,9,1,1,14,13,0,0,0,.297,0.00%,0,0.00,1.42,14,5,.357,0,147,109,38,2014,110.0
1412,飯田優也,ソ,,3.24,2,5,0,59,12,581/3,9.10,1023,244,47,5,29,0,0,23,21,0,0,0,.223,27.27%,17,2.55,1.30,131,29,.221,2,146,107,39,2014,175.0
1413,スタンリッジ,ソ,,3.30,11,8,0,129,26,172,6.75,2798,725,156,13,57,10,0,68,63,2,1,0,.244,73.08%,83,4.17,1.24,313,72,.230,6,150,112,38,2014,516.0
1414,バリオス,ソ,,3.38,0,0,0,3,2,22/3,10.13,52,12,3,0,2,0,0,1,1,0,0,0,.300,0.00%,0,0.00,1.88,0,0,.000,0,150,117,33,2014,8.0
1415,金無英,ソ,,3.41,1,0,0,23,25,312/3,6.54,527,130,28,3,8,0,0,15,12,0,0,0,.243,0.00%,0,0.00,1.14,18,3,.167,0,147,107,40,2014,95.0
1416,大場翔太,ソ,,3.52,0,0,0,6,2,72/3,7.04,125,31,7,1,2,0,0,3,3,0,0,0,.241,0.00%,2,4.50,1.17,8,5,.625,0,144,112,32,2014,23.0
1417,東浜巨,ソ,,3.82,2,2,0,30,7,351/3,7.64,644,161,35,3,23,1,0,17,15,0,0,0,.265,60.00%,15,4.35,1.64,39,9,.231,1,149,101,48,2014,106.0
1418,攝津正,ソ,,3.90,10,8,0,85,22,134,5.71,2350,576,113,10,59,8,0,63,58,1,0,0,.228,59.09%,80,5.07,1.28,251,66,.263,3,143,97,46,2014,402.0
1419,岩嵜翔,ソ,,4.06,4,1,0,37,18,62,5.37,1024,266,64,10,15,4,0,32,28,0,0,0,.268,44.44%,27,4.50,1.27,106,32,.302,7,150,93,57,2014,186.0
1420,中田賢一,ソ,,4.34,11,7,0,116,25,145,7.20,2509,623,139,10,65,8,0,77,70,1,0,0,.259,56.00%,90,5.40,1.41,266,70,.263,3,148,111,37,2014,435.0
1421,帆足和幸,ソ,,4.54,6,1,0,40,13,711/3,5.05,1194,312,82,6,20,4,0,40,36,1,0,0,.296,38.46%,41,4.99,1.43,148,47,.318,4,140,102,38,2014,214.0
1422,寺原隼人,ソ,,4.88,1,4,0,14,5,272/3,4.55,443,116,26,8,11,2,0,17,15,0,0,0,.257,60.00%,9,2.70,1.34,38,11,.289,4,150,108,42,2014,83.0
1423,山田大樹,ソ,,5.40,0,1,0,0,1,5,0.00,96,26,5,0,6,0,0,3,3,0,0,0,.294,0.00%,1,1.50,2.20,13,5,.385,0,136,106,30,2014,15.0
1424,山中浩史,ソ,,6.00,0,0,0,1,1,3,3.00,43,13,4,0,0,0,0,2,2,0,0,0,.308,0.00%,0,0.00,1.33,0,0,.000,0,125,99,26,2014,9.0
1425,江尻慎太郎,ソ,,6.35,0,0,0,2,3,52/3,3.18,77,25,8,1,0,0,0,4,4,0,0,0,.320,0.00%,0,0.00,1.41,0,0,.000,0,148,121,27,2014,17.0
1426,巽真悟,ソ,,7.71,0,0,0,3,3,21/3,11.57,53,11,4,0,1,0,0,2,2,0,0,0,.444,0.00%,0,0.00,2.14,0,0,.000,0,147,119,28,2014,7.0
1427,オセゲラ,ソ,,9.75,0,2,0,7,3,12,5.25,232,58,19,1,5,0,0,13,13,0,0,0,.380,33.33%,3,1.93,2.00,8,5,.625,1,144,116,28,2014,36.0
1428,島袋洋奨,ソ,,0.00,0,0,0,2,2,2,9.00,42,9,1,0,2,0,0,0,0,0,0,0,.143,0.00%,0,0.00,1.50,0,0,.000,0,144,119,25,2015,6.0
1429,千賀滉大,ソ,,0.40,2,1,0,21,4,221/3,8.46,345,85,9,0,10,0,0,2,1,0,0,0,.125,66.67%,3,1.35,0.85,66,8,.121,0,153,12,141,2015,67.0
1430,サファテ,ソ,○,1.11,5,1,41,102,65,642/3,14.20,1063,235,27,4,14,1,0,8,8,0,0,0,.124,0.00%,0,0.00,0.63,114,12,.105,1,159,117,42,2015,194.0
1431,五十嵐亮太,ソ,○,1.38,3,1,2,59,54,52,10.21,835,203,31,1,15,4,1,8,8,0,0,0,.170,0.00%,0,0.00,0.87,104,21,.202,1,152,120,32,2015,156.0
1432,バンデンハーク,ソ,○,2.52,9,0,0,120,15,93,11.61,1604,369,69,6,22,4,0,27,26,0,0,0,.207,80.00%,62,5.52,0.98,170,30,.176,2,155,106,49,2015,279.0
1433,大隣憲司,ソ,,2.54,5,4,0,35,11,741/3,4.24,1108,300,62,9,15,6,0,25,21,3,2,1,.230,72.73%,39,4.44,1.04,136,34,.250,4,139,104,35,2015,223.0
1434,森唯斗,ソ,○,2.69,5,2,0,66,55,601/3,9.85,977,234,46,3,10,1,0,18,18,0,0,0,.212,0.00%,0,0.00,0.93,78,16,.205,2,154,107,47,2015,181.0
1435,柳瀬明宏,ソ,○,2.79,1,1,0,13,8,92/3,12.10,179,44,9,0,6,0,0,3,3,0,0,0,.243,0.00%,0,0.00,1.55,14,4,.286,0,147,117,30,2015,29.0
1436,武田翔太,ソ,,3.17,13,6,0,163,25,1642/3,8.91,2814,684,142,14,59,2,0,60,58,1,1,0,.233,64.00%,86,4.50,1.22,365,82,.225,9,153,106,47,2015,494.0
1437,バリオス,ソ,,3.18,0,2,1,34,30,34,9.00,598,152,37,1,16,3,2,15,12,0,0,0,.289,0.00%,0,0.00,1.50,82,21,.256,1,151,112,39,2015,102.0
1438,攝津正,ソ,,3.22,10,7,0,92,20,134,6.18,2168,566,130,14,45,4,0,61,48,2,0,1,.260,60.00%,90,5.74,1.31,205,58,.283,2,143,93,50,2015,402.0
1439,中田賢一,ソ,○,3.24,9,7,0,130,24,1551/3,7.53,2520,657,134,17,61,9,0,60,56,3,0,0,.234,69.57%,80,4.50,1.26,265,75,.283,11,153,102,51,2015,466.0
1440,二保旭,ソ,○,3.25,6,1,0,28,44,522/3,4.78,877,229,51,3,23,3,0,21,19,0,0,0,.256,0.00%,0,0.00,1.41,36,7,.194,1,150,106,44,2015,158.0
1441,帆足和幸,ソ,,3.44,1,0,0,12,3,181/3,5.89,286,75,21,2,3,0,0,7,7,0,0,0,.296,100.00%,12,5.40,1.31,34,9,.265,0,143,107,36,2015,55.0
1442,寺原隼人,ソ,○,3.44,8,3,0,58,21,832/3,6.24,1274,332,71,11,19,3,0,32,32,0,0,0,.232,50.00%,52,6.24,1.08,123,27,.220,3,154,102,52,2015,251.0
1443,飯田優也,ソ,○,3.48,0,1,0,44,35,411/3,9.58,762,176,30,3,22,1,2,16,16,0,0,0,.204,0.00%,0,0.00,1.21,12,1,.083,1,148,113,35,2015,124.0
1444,スタンリッジ,ソ,,3.74,10,7,0,81,23,1441/3,5.05,2337,617,150,12,44,8,0,64,60,1,1,0,.275,60.87%,68,4.03,1.34,241,69,.286,5,154,112,42,2015,433.0
1445,嘉弥真新也,ソ,,4.20,0,0,0,14,16,15,8.40,243,63,14,2,5,1,0,7,7,0,0,0,.255,0.00%,0,0.00,1.27,0,0,.000,0,144,112,32,2015,45.0
1446,東浜巨,ソ,,4.82,1,2,0,23,6,28,7.39,581,135,34,2,17,1,0,15,15,0,0,0,.301,40.00%,15,4.50,1.82,60,17,.283,1,147,104,43,2015,84.0
1447,森福允彦,ソ,,5.82,0,2,0,16,32,17,8.47,286,79,25,2,3,0,0,11,11,0,0,0,.329,0.00%,0,0.00,1.65,38,13,.342,0,140,112,28,2015,51.0
1448,岩嵜翔,ソ,,6.75,1,0,0,5,8,102/3,4.22,170,46,11,3,4,0,0,8,8,0,0,0,.262,0.00%,5,11.25,1.41,20,3,.150,1,151,104,47,2015,32.0
1449,巽真悟,ソ,,8.31,1,0,0,8,7,13,5.54,251,61,15,3,8,0,0,12,12,0,0,0,.283,0.00%,0,0.00,1.77,1,1,1.000,1,145,113,32,2015,39.0
1450,ウルフ,ソ,,11.00,0,1,0,3,2,9,3.00,180,47,18,1,4,0,0,11,11,0,0,0,.474,0.00%,7,5.73,2.44,13,7,.538,0,155,115,40,2015,27.0
1451,大隣憲司,ソ,,1.50,1,0,0,4,1,6,6.00,74,25,4,0,2,2,0,1,1,0,0,0,.190,100.00%,3,4.50,1.00,14,3,.214,0,136,104,32,2016,18.0
1452,サファテ,ソ,,1.88,0,7,43,73,64,621/3,10.54,990,237,40,4,11,0,1,15,13,0,0,0,.181,0.00%,0,0.00,0.80,129,26,.202,2,159,114,45,2016,187.0
1453,岩嵜翔,ソ,,1.95,4,2,1,61,35,872/3,6.26,1335,347,77,6,17,0,0,22,19,1,1,0,.240,71.43%,21,4.02,1.07,148,36,.243,3,154,100,54,2016,263.0
1454,森福允彦,ソ,,2.00,2,1,0,23,50,27,7.67,444,105,23,1,2,3,0,7,6,0,0,0,.242,0.00%,0,0.00,0.93,39,8,.205,1,138,107,31,2016,81.0
1455,岡本健,ソ,,2.57,0,0,0,10,13,14,6.43,249,60,10,0,8,0,0,4,4,0,0,0,.192,0.00%,0,0.00,1.29,0,0,.000,0,147,112,35,2016,42.0
1456,千賀滉大,ソ,,2.61,12,3,0,181,25,169,9.64,2706,681,125,16,53,6,0,52,49,3,0,0,.207,72.00%,85,4.37,1.05,355,66,.186,8,155,107,48,2016,507.0
1457,武田翔太,ソ,,2.95,14,8,0,144,27,183,7.08,3103,769,163,12,70,5,0,71,60,1,1,0,.243,66.67%,101,4.73,1.27,348,76,.218,7,150,107,43,2016,549.0
1458,森唯斗,ソ,,2.98,4,3,1,51,56,601/3,7.61,994,261,68,6,15,2,1,20,20,0,0,0,.286,0.00%,0,0.00,1.36,88,29,.330,1,151,116,35,2016,181.0
1459,東浜巨,ソ,,3.00,9,6,0,100,23,135,6.67,2089,545,113,13,37,2,0,49,45,0,0,0,.231,65.00%,76,5.03,1.11,255,57,.224,7,150,97,53,2016,405.0
1460,中田賢一,ソ,,3.01,7,3,0,67,17,892/3,6.72,1516,377,64,9,49,5,0,31,30,0,0,0,.207,50.00%,42,4.25,1.26,181,41,.227,7,150,108,42,2016,269.0
1461,和田毅,ソ,,3.04,15,5,0,157,24,163,8.67,2646,662,138,22,38,5,0,58,55,2,1,0,.226,70.83%,93,4.87,1.08,277,57,.206,6,147,108,39,2016,489.0
1462,スアレス,ソ,,3.19,2,6,1,64,58,532/3,10.73,967,223,49,5,18,1,3,21,19,0,0,0,.246,0.00%,0,0.00,1.19,101,29,.287,1,159,120,39,2016,161.0
1463,飯田優也,ソ,,3.29,1,0,0,35,30,41,7.68,726,174,36,3,14,1,0,15,15,0,0,0,.232,0.00%,0,0.00,1.22,18,1,.056,0,148,104,44,2016,123.0
1464,五十嵐亮太,ソ,,3.62,0,1,0,27,33,271/3,8.89,516,123,23,3,14,4,1,11,11,0,0,0,.230,0.00%,0,0.00,1.32,18,4,.222,0,153,124,29,2016,82.0
1465,バンデンハーク,ソ,,3.84,7,3,0,92,13,82,10.10,1300,325,64,14,15,1,0,37,35,0,0,0,.213,61.54%,69,6.98,0.96,141,31,.220,6,153,89,64,2016,246.0
1466,寺原隼人,ソ,,4.05,2,1,0,10,14,131/3,6.75,240,62,18,2,5,0,0,6,6,0,0,0,.321,0.00%,0,0.00,1.73,19,6,.316,1,152,114,38,2016,40.0
1467,柳瀬明宏,ソ,,4.50,0,0,0,1,2,2,4.50,37,10,4,0,0,0,0,1,1,0,0,0,.400,0.00%,0,0.00,2.00,0,0,.000,0,145,124,21,2016,6.0
